#,date_time,air_temp,RH,dew_pt,logger_ID,site,location
361,6/6/2023 3:44,11.02,99.35,10.94,21344222,JEN,deep
362,6/6/2023 4:14,11,99.36,10.92,21344222,JEN,deep
363,6/6/2023 4:44,11.07,99.33,10.98,21344222,JEN,deep
364,6/6/2023 5:14,11.04,99.37,10.96,21344222,JEN,deep
365,6/6/2023 5:44,11.04,99.36,10.96,21344222,JEN,deep
366,6/6/2023 6:14,11.02,99.37,10.94,21344222,JEN,deep
367,6/6/2023 6:44,11.05,99.4,10.98,21344222,JEN,deep
368,6/6/2023 7:14,11.04,99.38,10.96,21344222,JEN,deep
369,6/6/2023 7:44,11.02,99.39,10.94,21344222,JEN,deep
370,6/6/2023 8:14,11.04,99.4,10.97,21344222,JEN,deep
371,6/6/2023 8:44,11.01,99.39,10.93,21344222,JEN,deep
372,6/6/2023 9:14,11.05,99.39,10.97,21344222,JEN,deep
373,6/6/2023 9:44,11.04,99.39,10.96,21344222,JEN,deep
374,6/6/2023 10:14,11.04,99.39,10.97,21344222,JEN,deep
375,6/6/2023 10:44,11.02,99.38,10.94,21344222,JEN,deep
376,6/6/2023 11:14,11.03,99.39,10.95,21344222,JEN,deep
377,6/6/2023 11:44,11.04,99.38,10.96,21344222,JEN,deep
378,6/6/2023 12:14,11.02,99.41,10.95,21344222,JEN,deep
379,6/6/2023 12:44,11.03,99.38,10.95,21344222,JEN,deep
380,6/6/2023 13:14,11.02,99.38,10.94,21344222,JEN,deep
381,6/6/2023 13:44,11.01,99.39,10.93,21344222,JEN,deep
